ETH Address,PRL Tokens
0x43E294ff7a8D218404b05B97a36745d9c6080E2A,5969.939598
0x3f4f800a864a47858dE3F7438C1CE4D476efDeAc,4600.36522
0xF1fb8B479eB75A80719ABd0b534663d797996DBE,5478.297514
0xb1520eF8a58CEa5EC7b88Dbe6E05E84477A291ff,1790.981879
0x3313D3746d117A12F3825Ee095F81C314F31e45c,4740.834387
0xB0776E25CB1B63DA525DbE6e03AC1BDbFf03B785,1790.981879
0x7493bab2D5305A9b1391f62cD0bEB0c673D94c78,2142.154797
0x308b1bA9013B50C892cdF6AFAEA58BFCE5da5a58,1931.451046
0x22De0491f1250a7e5Fac2393612dcc29AA1C6ef9,3546.846467
0xf6CA045f64b676CbBcE85f2176E76075bdDc5d4d,913.0495856
0x0A6d811a9f39B404FFB8b391c12a719Ac688A9A3,6005.05689
0x3c567089fdB2F43399f82793999Ca4e2879a1442,4775.951679
0x68C37De6d477633e241a89AF6CC260BD2825b126,737.4631268
0xA6e0C6e7A00723F70329dB64fb143a2DA2DB92cc,3371.260008
0x4cF150ADBD95ed35BdE9cf5dc5d51C9549f9EFa3,5653.883972
0xFf9B7A8ce8f18fd0192D0d2343d66F3de4498161,5653.883972
0x9C5932485af7D0Fb6DBA65c9Cb2aDc2De621Ddef,3055.204383
0x3973B17380b00BA475963042e786D6Cea078cE70,3020.087091
0x0c9fE4966e78150900bAFc58731E1c51d91d41dC,386.2902093
0x5fc3F6c9Ca73D3a97Bf59bc7327c92DbAE884FD6,6005.05689
0xB31adA41E15a8Bae5EA998AbC5EE01ECe4be8ab6,35.11729175
0x19db5D8e1b1a303af2A87e3ab306972aA790BB5B,2844.500632
0x130a572E6A270F4cF8732c9a910E7f60cECA10cE,6005.05689
0x860296746D5b4a4d4F6A0f9f2D66dAF4Cdab0c85,35.11729175
0xeecfFfc6A36F7C9482338D21e6C3Dd59A8E7620b,35.11729175
0x264b09a49E97Ed8DD310816577f2De6Ae22Af5f4,2493.327715
0xE20054B84A9D8669D82B46bd6589CeD36406FB9B,1615.395421
0x9543D245e566F9eA0D00134F75f06F41Eb55b21B,1088.636044
0x3bc7bBe14881e8C84E2CBE2C0BE875F3c3bCD811,4073.605844
0x0B7F669DF3bEbeA5032081B35adc26A383C0580c,1790.981879
0x2E7692De0b3AbCc9EF6E2d07e4bE50bD766784E7,1088.636044
0x417780C2145c6fC470350961AD80341F7b2c7358,4249.192302
0x36E94E2636C6452212C8F384D2540b5AE8A44c19,1615.395421
0x71fBDB5130aBa7c95190cD04609479cC0dA7570f,3371.260008
0x330AcFB014E90BDE3fEb6e5b7DEd13e119f718B8,3195.67355
0x54b4e3fb904AaDbf7D80aae42306B35B398e41D0,5302.711055
0x221339dC33248043C2Ab1DbEb2207D186e753a75,1790.981879
0x72376F7881a318dC69e1e12A68feCa663F767a43,1439.808962
0xBaeC5D436A917f3b0Ed28F78316272733A4A3c5e,1966.568338
0xD04367465c4081019C1337c93bfE54C8fd527747,386.2902093
0xb9973f692eFd5e04D75743dAE8aDB08dFA66b6a7,1088.636044
0x08F5360F7C0aC45A354B8442972a25eE605C44EA,596.9939598
0x68bC7ce32fa060e7627056982abc11323F5e3259,1439.808962
0x1Ee9eFD273c6724bfD90a09e4e5F5ba0c2BB41Fb,913.0495856
0x81D59f3b1a59c6eC31D9212577C45D7d15107fAd,4249.192302
0xbd9bbBf52E24Ed2FFf5E7c5B66B80BbD062E3938,948.1668774
0x86B3C93b0765B15dD7b2f8E14D84aDd514cc8C36,1123.753336
0x61b768D5fd6496047b8C68667E45E4C0C815E8bB,4073.605844
0x697FEFC80efCc50ED8f156d1c64F7B6A9dB87497,3546.846467
0xf9CC8dc45D1171459a0753Ea06Cf38f18B4cFcCF,4424.778761
0x7b6c3b530401f157C995fb7366ffD1b91bb396aF,35.11729175
0x82fb00C22f7F68e07BF67C6F69c9733a95c7feb5,1826.099171
0xC869998b559d6fF8b4374CBeE3c4D7c3584eaeFB,3301.025425
0xD5841bAf32bb36fAA40823c3743eb00191126899,35.11729175
0xa9Ce0010dAE4b1B0c1A01feF103Bca8232c2Db32,877.9322939
0xad50E335A62f31481e2Dde5D3c0037A47C10a6b2,3406.3773
0xA13766ae4398e600aEC45996F192804f80Af7BA0,5478.297514
0x63b2fB8e3c22b4230C3b6407e72c1a96f36c1cFF,4775.951679
0x0c1f421E53735576c2f5769F8259E1144Aa6979f,6005.05689
0x05c4Fa03BC7630fB3B55633AFd31b3036C443FcE,842.8150021
0x55D9B7C24622D53Cd97B53b4f370910308FA9290,6005.05689
0xCdD33f58cf447f861AF8b55e79b20df38FF855fA,913.0495856
0xDf78cF07ef59411F3E747C54Ecd0FE5AA66F54FE,1966.568338
0x9f86b2c82fd35eC0D850d1Fee09C602E9810c648,6005.05689
0x1105bc37432B8625a063e5Da40c19eED3c29b977,3406.3773
0xE93f762d2E38e129cDa9c43869e42c0738954fe2,5899.705015
0x04Dc7427eac4d1AAc4E1541c5EaD2f93b006F124,491.6420846
0xb0Fe40b86D3818eC80Ac1e04Fbf590a1Ba5237Ef,3933.136676
0x1DC0478055CA6F76A40404794736D0312B0081C8,1931.451046
0x24c850055006C5eeBbea10833Dcab0C9dec89998,6005.05689
0x0688355C20b3630c05B5d1A38f3Bf65dD0315F0A,6005.05689
0x41fC482B66ffCf2E97850F7580eCAa757B6166A2,1404.69167
0x596618Ccf31603FaAa5C002a861030f00E80842E,561.8766681
0xD5828aD06AA8927bb2A38b84D8de9692dc7a12D4,1966.568338
0x1c3Df08a8Ec8450D8348bdf0c43192CFC5ddd546,2317.741256
0x48A48ee3452805b42A67B5FcA9cdCF498Fbe7275,2036.802922
0xEB1934fe8758F2b94312c869Be650177BbaB7FB1,386.2902093
0x0B60a1299aae7f890019E84908063F9e42D1aC5d,1790.981879
0x8482aB19815160a0813796276fe6073E910d577a,1474.926254
0xb31ba48521801907D3398F83BE27bF61C32c0F30,6531.816266
0xfe9c19457C56cc7205830710c9085c62c65041C2,6005.05689
0xE452b6b42Df7CAC9415dF4EA4AdEe5F0c05104C2,4073.605844
0x935139E898D2142f1eF85B39Ac35b015766350fd,6005.05689
0x7a29073cB34df1a41b94a7eaE6714D9144EE7837,6005.05689
0xf197e500E574BDFEAEf1246008Bd8514A737A0E2,6005.05689
0x2De9071BE3d91da55a69A83c0a0C3e97dFC5BA61,6005.05689
0xFFF34a0EBc58C1FA1A19e4E87131A9148807561E,6005.05689
0x36F73C0E5b6a4367a822a36cDC5D2133f5198C3F,6005.05689
0xE083d16a7cC76753B30761DC0b22D9dAB5645c6A,2949.852507
0x36DA7d0b7a24DFb9034B7147437468d76f1A78F3,2177.272089
0xBaa5755e10802f5BCb205fB7CFF6bA528802Ce66,6391.347099
0x0aCf4053dFcF1b47770509a7d4d6DB5eAAe1846F,1474.926254
0x62273CFadDf55c4caa380Fa0a3816Dc9B7439EED,1966.568338
0xF37E181Cea4A71236dADF6E6D6978b222685A3ae,1404.69167
0xB226F00FCF81a71aA4B8550D33146e19960f6f36,280.938334
0x37DC1a0B7B743AbDC6922d3117cc6732dd8a5c96,1018.401461
0x400969f35416CAfB4905BB81663d22AbA253B2A7,4951.538137
0x3D0C9f864751fD73158210cAba258d0eEa22ccb1,5829.470431
0x63B56909257c89953E888c9a4FA83816d3d24Dc2,6005.05689
0xD93772D0782Cc5DdFfEDd235b7fb54726E3C17E2,1334.457087
0xB84E7087D87123fed0f08e6CCDDBf411545f8E89,6005.05689
0x48a04A46eE1BBC1Db2e655efF6055709Cb3e8065,6005.05689
0x95D7dadBA22245f4fc8608c60236CbC888BAA032,4249.192302
0xA1386FbB31dA2B8d3817AAb539bF175428bEEBE5,6005.05689
0x19BDD4def406bA1CB69da24A6A166Fa9cfba126D,5478.297514
0xa6384118370B7Ab77067d6F1d2Ced2EB4a4334c1,702.3458351
0xC292799704c0bB6e99d45D1A1c5b04F531C32f81,3546.846467
0x323eDa27A89E7839765852C7D0433CC4Dcd0De89,948.1668774
0xa0148e52c71F8cabAA28092DdE2d6115f68F76f0,6426.464391
0x000e4F3624391D282Ac8370cd1bbd7624e49Dd57,1369.574378
0x7d62Cdd486A15B6A720f3cbbaed3FF740aD3eb8A,140.469167
0xE43C2E9b95971467ebCd1e6f2a0D2064756709b9,316.0556258
0x7a8a3212FA3c7a4AACd8D764e50A7d7F45dF2376,632.1112516
0x84bB4e2487199d9c8297A9630dA5D84DF017a64A,632.1112516
0x07eB40D0e6CD1AaDDC25e4F21EB82ABa0b96Ac20,421.4075011
0xC97082791e74D79fBD58237a0A1B56fAEb7957e0,1229.105211
0x7253DfA27027f06D606D74BD2a42A2Caf5777deF,702.3458351
0x4F0319Eb97021993eC862200809f2859423d7495,386.2902093
0x607FA5A08Ef2DA0434D44967970F75D15118D694,140.469167
0xd29Cf39EA8f3F0bb09E9B2Eaa6d7F6098E9810CB,140.469167
0xd626035d6825e6528fFb0bd50a9F6218B2f21f7F,421.4075011
0x848C37b561d051d9F0208056bA66FF92c39fc00a,140.469167
0x86b80dad872EC3226174218c5b20a1c3A99a5383,280.938334
0x077A1da04BdDD9e05d3ddaf516a7b021A96eF14d,351.1729175
0xac580Ddc36996d340F6dF2c2A952edE7e527A2ab,632.1112516
0xbf0E4C9e903fF3a45d7F6907250B59c9CF467e31,561.8766681
0xe64A96b83AB7d99309B635438B470800eA268E4f,456.5247928
0xE787d49278369D70D135175dd77c44C5D3a35eCF,4389.661469
0x268e84Aa93c6Fed124Ad4D4FaAb524a43B7D1A72,316.0556258
0xAE53B202260903839655270C6BBdd136D8Ac347b,526.7593763
0x2448C1b141097d4fC30a9679c62aFE90b555a329,526.7593763
0x6847DEDBb505b0B075b98db8f34F1D62F85e0d9d,25000
0x6847DEDBb505b0B075b98db8f34F1D62F85e0d9d,25000
0x6982c94571366e5277aebD358cf14A8b314BDc96,25000
0x6982c94571366e5277aebD358cf14A8b314BDc96,25000
0x10A35953C43cF6f7FdFA7E43A18474bB905cD21B,25000
0xA3cd9Bd90FE9BfB55E8b3d01972e61Ce3db2533F,50000
0x3179f88ded783b02e0EA90D44cE5C584AcbD9F3A,25000
0xE4904748c747Aac8b97F80397dB2F7fea8Ce942a,25000
0x008cd39b569505e006EC93689aDd83999E96aB12,75000
0x9803bA5fa1998bB6fF0bd78DA5493bc295605694,100000
0x8380E0ec05c3Fe4D021c728eccf4DBD832381758,25000
0x9803bA5fa1998bB6fF0bd78DA5493bc295605694,100000
0x68bC7ce32fa060e7627056982abc11323F5e3259,25000
0xb6Dc48BA1ab5F7fA6f406760986407C244CFf261,25000
0x68bC7ce32fa060e7627056982abc11323F5e3259,25000
